
============
INPUT STATUS
============
Total Chunks: 1000
steps per chunk: 20
Interval: 1.000000 to 100.000000
============
Area for process 26, is: 904.692615
Area for process 26, is: 906.567429
Area for process 26, is: 908.444183
Area for process 26, is: 910.322878
Area for process 26, is: 912.203514
Area for process 26, is: 914.086090
Area for process 26, is: 915.970606
Area for process 26, is: 917.857064
Area for process 26, is: 919.745461
Area for process 26, is: 921.635800
Area for process 26, is: 923.528079
Area for process 26, is: 925.422299
Area for process 26, is: 927.318459
Area for process 26, is: 929.216560
Area for process 26, is: 931.116601
Area for process 26, is: 933.018583
Area for process 26, is: 934.922506
Area for process 26, is: 936.828369
Area for process 26, is: 938.736173
Area for process 26, is: 940.645918
Area for process 26, is: 942.557603
Area for process 26, is: 944.471228
Area for process 17, is: 781.757927
Area for process 23, is: 783.500780
Area for process 7, is: 785.245574
Area for process 27, is: 786.992308
Area for process 26, is: 946.386795
Area for process 22, is: 884.197744
Area for process 24, is: 886.051211
Area for process 26, is: 955.993735
Area for process 26, is: 961.781186
Area for process 26, is: 963.714218
Area for process 26, is: 965.649190
Area for process 26, is: 967.586103
Area for process 26, is: 969.524956
Area for process 26, is: 971.465750
Area for process 26, is: 973.408485
Area for process 26, is: 975.353160
Area for process 26, is: 977.299776
Area for process 26, is: 979.248332
Area for process 26, is: 981.198829
Area for process 26, is: 983.151267
Area for process 26, is: 985.105645
Area for process 26, is: 987.061964
Area for process 26, is: 989.020223
Area for process 22, is: 957.920945
Area for process 24, is: 959.850095
Area for process 17, is: 948.304301
Area for process 23, is: 950.223749
Area for process 7, is: 952.145137
Area for process 27, is: 954.068465
Area for process 4, is: 198.763574
Area for process 12, is: 164.383666
Area for process 14, is: 0.540545
Area for process 30, is: 106.693411
Area for process 19, is: 110.589368
Area for process 5, is: 0.206938
Area for process 29, is: 1.445863
Area for process 8, is: 2.892804
Area for process 16, is: 207.643770
Area for process 28, is: 204.959335
Area for process 9, is: 201.407257
Area for process 15, is: 0.587315
Area for process 37, is: 2.107234
Area for process 25, is: 1.161752
Area for process 32, is: 1.679323
Area for process 34, is: 1.844666
Area for process 40, is: 2.387269
Area for process 2, is: 2.787816
Area for process 6, is: 205.852206
Area for process 10, is: 206.747018
Area for process 20, is: 209.443097
Area for process 1, is: 272.146856
Area for process 41, is: 2.484495
Area for process 39, is: 2.291983
Area for process 36, is: 2.017771
Area for process 33, is: 294.157354
Area for process 13, is: 0.495715
Area for process 21, is: 0.908690
Area for process 18, is: 208.542463
Area for process 3, is: 274.206223
Area for process 38, is: 2.198639
Area for process 11, is: 322.594152
Area for process 35, is: 109.935190
Area for process 31, is: 1.599562
The area from 1.000000 to 100.000000 is: 333332.999798
